ALu7,Boules,Lumiere
ALu30,L'assissinatat du Duc de Guise,Lumiere
ESP9,Jack and the Beanstalk,Edison
ESP10,Uncle Tom's Cabin,Edison
ESP11,Life of an American Fireman,Edison
ESP12,The Great Train Robbery,Edison
ESP16,The Little Train Robbery,Edison
ESP17,The Kleptomaniac,Edison
ESP25,The Count of Monte Christo,Famous
ESP26,The Prisoner of Zenda,Famous
ESP27,His Neighbor's Wife,Famous
ESP28,Tess of the d'Ubervilles,Famous
ESP30,An American Citizen,Famous
ESP31,A Good Little Devil,Famous
ESP32,In The Bishop's Carriage,Famous
ESP33,Caprice,Famous
ESP34,Hearts Adrift,Famous
ESP40,Tess of The Storm Country,Famous
AMv10,The Downward Path,Biograph
CPa1,La Passion,Pathe
WMc10,Kit Carson,Biograph
ThE10,Parsifal,Edison
GKS60,The Dead Man's Claim,Essanay
LMi5,Nero and the Burning of Rome,Ambrosio
LMi23,Autumn Sunset Dream,Ambrosio
LMi25,The Ship with the Lions,Ambrosio
LMi35,The Lion of Venice,Ambrosio
DWG49,The Battle at Elderbush Gulch,Biograph
DWG50,Judith of Bethulia,Biograph
DWG51,The Clansman,D.W.Griffith
DWG57,Broken Blossoms,U.A.
DWG64,Way Down East,Griffith
DWG67,Orphans of the Storm,U.A.
DWG71,America,U.A.
DWG72,Isn't life Wonderful,Griffith
DWG80,Abraham Lincoln,U.A.
EiC10,Le Binetoscope,Gaumont
GdL10,"Marin Valiero, Doge of Venice",SaffiComerio
MCs2,The Pilgrim's Progress,Ambrosio
MCs3,Macbeth,Cines
MCs10,Love Everlasting,Artistica Gloria
FkP10,All on Account of Milk,Biograph
GlS10,The Merchant of Venice,Film d'Arte Italia
ISB10,Life of Moses,Vitagraph
ThB55,Hobson's Choice,BIP 
UgF10,Salome,Film d'Arte Italiana
UgF12,Francesca di Rimini,Film d'Arte Italiana
UgF12,Francesca di Rimini,Film d'Art Paris
APv10,Dante's Inferno,Milano Films
APv11,Homer's Odyssey,Milano Films
AuB10,The Vampire Dancer,Great Northern
OrM10,Clios and Phyletes,Itala
ThI10,Little Dove's Romance,Bison
ThI18,Battle of the Red Men,Bison
ThI33,The Death Mask,Kay Bee Columbia
ThI40,Civilization,Triangle
ThI65,Custer's Last Fight,Quality Amusememt Inc.
UrG10,The Aviator's Generosity,Great Northern
ADw5,Maiden and Men,AMF
ADw6,Their Hero Son,AMF
ADw22,The Iron Mask,U.A.
ADw27,Manhandled,Paramount
ADw35,Heidi,Fox
ADw40,Rebecca of Sunnybrook Farm,Fox
ADw41,Suez,Fox
ADw45,The Three Musketeers,Fox
ADw52,Around the World,RKO
ADw70,Cattle Queen of Montana,RKO
ADw72,Passion,RKO
ADw75,Tennessee's Partner,RKO
ADw78,Pearl of the South Pacific,RKO
ADw80,Slightly Scarlet,RKO
AEG25,The Ghost Breaker,Paramount
AEG39,I Loved a Woman,Warners
AEG41,Dangerous,Warners
AEG60,The Jolson Story,Columbia
AEG70,The Eddie Cantor Story,Warners
JCw50,Just a Gigolo,MGM
JCw57,Viva Villa,MGM
JCw61,A Tale of Two Cities,MGM
JCw62,Libeled Lady,MGM
JDu10,Comedy of the absurd,Gaumont
LMe10,Queen Elizabeth,Engadine Amusement Co
LoW3,How Men Propose,Crystal
LoW5,Where are My Children,Universal
LoW10,The Dumb Girl of Portici,Universal
LoW11,"The Juvenile Dancer Supreme, Lena Basquette in a Group of Classical Dances",Universal
LoW20,The Dance of Love,Universal
LoW21,Shoes,Universal
ME240,The Spider,Admiral
MSe10,Dough and Dynamite,Keystone
MSe15,Fatty and Mabel at the San Diego Exposition,Keystone
MSe18,Fatty and Mabel's Simple Life,Keystone
MSt30,Erotikon,Svensk Film Industri
MSt53,The Temptress,MGM
SiO10,From the Manger to the Cross,Kalem
SiO30,Monsieur Beaucaire,Zokor-Lasky
VSj1,Tradgardsmastaren,Svenska Biografteaten
VSj6,The Scarlet Letter,MGM
VSj7,The Divine Woman,MGM
VSj8,The Wind,MGM
ElR10,The Last Days of Pompeii,Ambrosio
NOx10,Il Cadavere Vivente,Savoia
NOx20,Rhapsodia Satanica,Cines
AcG10,"Fedora, or Piu Forte dell'Odio e Amore",Aquila
BuG10,Blade O'Grass,Edison
CDM1,The Squaw Man,Feature Play
CDM3,The Virginian,Feature Play
CDM5,Brewster's Millions,Feature Play
CDM6,Rose of the Rancho,Feature Play
CDM7,The Ghost Breaker,Feature Play
CDM9,The Girl of the Golden West,Feature Play
CDM9,The Girl of the Golden West,Paramount
CDM17,The Captive,Feature Play
CDM18,The Cheat,Feature Play
CDM40,The Affairs of Anatol,Paramount
CDM44,Adam's Rib,MGM
CDM51,The King of Kings,Path\'e
CDM55,The Squaw Man,MGM
CDM56,The Sign of the Cross,Paramount
CDM59,Cleopatra,Paramount
CDM64,The Plainsman,Paramount
CDM73,Union Pacific,Paramount
CDM77,Unconquered,Paramount
CDM78,Samson and Delilah,Paramount
CDM79,The Greatest Show on Earth,Paramount
CDM80,The Ten Commandments,Paramount
EGz10,Anthony and Cleopatra,Cines
GBS42,The Vanishing American,Paramount
GBS90,The Woman in his Life,MGM
GBS92,The Last of the Mohicans,Reliance
GBS93,A Family Affair,MGM
GBS95,You're Only Young Once,MGM
GBS96,Judge Hardy's Children,MGM
GBS97,Love Finds Andy Hardy,MGM
GBS98,Out West With the Hardys,MGM
GBS100,6000 Enemies,MGM
GBS102,The Hardys Ride High,MGM
GBS103,Judge Hardy and Son,MGM
GBS110,Andy Hardy Meets a Debutante,MGM
GBS115,Kit Carson,MGM
GBS120,Sky Murder,MGM
GBS130,Andy Hardy's Private Secretary,MGM
GBS132,Life Begins for Andy Hardy,MGM
GBS140,China Caravan,MGM
GBS144,The Courtship of Andy Hardy,MGM
GBS145,Andy Hardy's Double Life,MGM
GBS150,Andy Hardy's Blonde Trouble,MGM
HBn8,Neptune's Daughter,Universal
HBn25,Peter Pan,Paramount
HBn30,Beau Geste,Paramount
HBn40,Beau Ideal,Paramount
PW4,Der Golem,UFA
ADA10,The Memory of the Other,Aristica Gloria
AK1,The Duped Journalist,Hungary
AK50,Marius,Paris
AK57,The Private Life of Henry VIII,England
AK58,The Girl from Maxim's,England
AK59,The Private Life of Don Juan,England
AK78,Rembrandt,London Films
AK90,That Hamilton Woman,London Films
CC43,The Tramp,Mutual
CC62,The Immigrant,Mutual
CC64,The Adventurer,Mutual
CC66,A Dog's Life,First National
CC68,Shoulder Arms,First National
CC70,The Kid,First National
CC72,Shoulder Arms,First National
CC75,The Circus,U.A.
CC76,City Lights,U.A.
CC78,The Great Dictator,U.A.
CC79,The Gold Rush,Republic
CC82,A King in New York,England
CC83.,A Countess from Hong Kong,England
CGl10,La donna nuda,Cines
CGl25,Malombra,Cines
CGl35,Maman poupee,Olympus
CGl48,The Last Days of Pompeii,S.A. Grandi
CWl10,Der Stolz der Firma,Union
El9,Schuhpalast Pinkus,Union
El13,Wenn Vier Dasselbe Tun,Union
El15,"Ein Fideles Gef\""angnis",Union
EL19,Die Augen der Mumie Ma,Union
EL21,Gipsy Blood,UFA
EL29,Die Austernprinzessin,Union
EL31,Madame Dubarry,Union
EL32,Die Puppe,Union
EL33,Romeo und Julia im Schnee,Meester Film
EL34,"Kohliesel's T\""ochter",Meester Film
El35,"Ich M\""ochte Kein Mann Sein",Union
EL36,Sumurun,Union
EL37,Anna Boleyn,Union
EL37,Anna Boleyn,Meester
EL38,Die Bergkatze,Union
EL39,Das Weib des Pharao,Lubitsch Film
EL40,Die Flamme,Lubitsch Film
EL40,Die Flamme,EFA
EL41,Rosita,US
EL42,The Marriage Circle,Warners
EL44,Forbidden Paradise,Paramount
EL48,The Student Prince,MGM
EL51,The Love Parade,Paramount
EL52,Paramount on Parade,Paramount
EL53,Monte Carlo,Paramount
EL54,The Smiling Luitenant,Paramount
EL55,The Man I Killed,Paramount
EL56,One Hour With You,Paramount
EL57,Trouble in Paradise,Paramount
EL58,If I had a Million,Paramount
EL60,Design For Living,Paramount
EL61,The Merry Widow,MGM
EL62,Angel,Paramount
EL63,Bluebeard's Eighth Wife,Paramount
EL64,Ninotchka,MGM
EL65,The Shop around the Corner,MGM
EL67,To Be or Not To Be,U.A.
EL68,Heaven Can Wait,Fox
EL69,Cluny Brown,Fox
PFo10,Cabiria,Itala
PFo15,Il Fuoco,Itala
PFo20,Tigre Reale,Itala
PFo25,Hedda Gabler,Itala
ReB8,The Italian,New York
ReB10,The Typhoon,New York
ASa31,Daddy Long Legs,Fox
ASa34,Rebecca of Sunnybrook Farm,Fox
ECa62,The Girl of the Golden West,First National
ECa65,The Spoilers,Paramount
GD1,Les Soeurs Ennemies,Delia
GD2,Geo le Mysterieux,Delia
GD3,Venus Victrix,Delia
GD10,La Belle Dame Sans Merci,Delia
GD13,La Souriante Madame Beudet,Delia
GMf20,Tennessee's Pardner,Feature Play
GMf21,Gentleman of Leisure,Feature Play
GMf40,Pettigrew's Girl,Paramount
GMf50,The Sheik,Paramount
GMf60,Dracula,MCA
GMf70,The Light That Failed,Paramount
GuS10,Assunta Spina,Ceasar
GuS12,The Woman of the Camelias,Ceasar
IGA50,Alexander Hamilton,Warners
JMa30,Asphalt,UFA
JMa50,Music in the Air,US
JMa60,The House of Seven Gables,Universal
JMa70,Johnny Doen't Live Here Any More,US
LaW10,The Corporal's Daughter,Thomas Edison
LFl30,Les Vampires,Gaumont
LFl50,Fantomas,Gaumont
LFl70,Judex,Gaumont
RaW40,The Man Who Came Back,Fox
RaW47,The Bowery,20th Cent.
RaW59,The Roaring Twenties,Warners
RaW61,They Drive by Night,Warners
RaW63,They Died With Their Boots On,Warners
RaW64,The Strawberry Blonde,Warners
RaW65,Manpower,Warners
RaW66,Desperate Journey,Warners
RaW72,The Man I Love,Warners
RaW73,One Sunday Afternoon,Warners
RaW77,Distant Drums,Republic
RaW78,Blackbeard the Pirate,RKO
RaW82,Battle Cry,Warners
RaW85,Band of Angels,Warners
SG54,La Poison,Gaumont
SG66,Si Paris m'etait cont\'e,Gaumont
SG69,Les Trois Font la Paire,Gaumont
SG71,Assassins et Voleurs,Gaumont
WDT10,Going to the San Francisco World's Fair,Keystone
WDT19,Johanna Enlists,Pickford
WDT27,Anne of Green Gables,RealArt
AB2,Thais,Novissima 
AG20,Napoleon,WESTI
AG30,La Fin du Monde,Ecran d'Art
AG40,Napoleon,Soc.Gen.des Films
ECn168,My Little Chickadee,Universal
ECn177,Crazy House,Universal
HK25,Stella Dallas,Goldwyn
HK50,State Fair,Fox
HK56,Way Down East,Fox
HK58,Lloyd's of London,Fox
HK63,Ramona,Fox
HK66,In Old Chicago,Fox
HK67,Alexander's Ragtime Band,Fox
HK69,Stanley and Livingstone,Fox
HK75,The Black Swan,Fox
HK77,Wilson,Fox
HK82,Twelve OClock High,Fox
HK86,David and Bathsheeba,Fox
HK89,The Snows of Kilimandjaro,Fox
HK91,Love is a many Splendored Thing,Fox
HK92,Untamed,Fox
JqF2,"T\^etes de Femmes, Femmes de T\^ete",Gaumont
JqF4,Un Conseil d'Ami,Gaumont
JqF6,La Faute d'Orthographe,Gaumont
JqF30,Le Grand Jeu,MGM
JqF40,La Kermesse Heroique,Tobis
JqF50,Knight Without Armor,London
MaN30,Rebecca of Sunnybrook Farm,First National
SFr42,Private Lives,MGM
SFr43,The Guardsman,MGM
SFr60,The Good Earth,MGM
EJL10,The Three Godfathers,Universal
WDM3,The Ragamuffin,Paramount
WDM5,What Every Woman Knows,Paramount
AbA10,Il processo Clemenceau,Ceasar
AlW40,The House of Rothschild,2oth C.
AlW60,The Adventures of Sherlock Holmes,Fox
BsK6,The Haunted House,Metro
BsK13,Cops,First National
BsK21,Our Hospitality,Metro
BsK21,Our Hospitality,B.Keaton
BsK22,Sherlock jr.,Metro
BsK23,The Navigator,Metro-Goldwyn
FbM10,Cenere,Ambrosio
FLl30,The Divine Lady,Warners
FLl40,East Lynne,Fox
FLl62,Berkeley Square,Fox
FLl70,Mutiny on the Bounty,MGM
FLl75,Under Two Flags,Fox
FLl80,Wells Fargo,Paramount
FLl85,Maid of Salem,Paramount
FLl89,If I were King,Paramount
FLl99,Blood on the Sun,U.A.
FLl99,Blood on the Sun,Cagney
GM190,The Goldwyn Follies,Goldwyn
GM200,Destry Rides Again,Universal
GM210,The Ghost Breakers,Paramount
GM223,The Blue Dahlia,Paramount
GM224,Monsieur Beaucaire,Paramount
GM227,Variety Girl,Paramount
GM237,Houdini,Paramount
GM238,Scared Stiff,Paramount
GM240,Red Garters,Paramount
GM242,Money From Home,Paramount
GM300,Destry,U-I
GM305,The Gazebo,MGM
GM310,Papa's Delicate Condition,Paramount
IF15,Marked Men,Universal
IF43,The Iron Horse,Fox
IF76,The Whole Town's Talking,Columbia
IF77,The Informer,RKO
IF78,Steamboat Round the Bend,Fox
IF79,The Prisoner of Shark Island,Fox
IF83,The Hurricane,Sam Goldwyn
IF86,Stagecoach,U.A.
IF87,Young Mr.~Lincoln,Fox
IF88,Drums Along the Mohawk,Fox
IF89,The Grapes of Wrath,Fox
IF91,Tobacco Road,Fox
IF92,How Green Was my Valley,Fox
IF98,My Darling Clementine,Fox
IF100,The Three Godfathers,MGM
IF101,She Wore a Yellow Ribbon,RKO
IF106,The Quiet Man,Republic
IF108,Mogambo,MGM
IF111,Mr.~Roberts,Warners
IF112,The Searchers,Warners
IF115,The Last Hurrah,Columbia
IF120,The Man Who Shot Liberty Valance,Paramount
IF125,Donovan's Reef,Paramount
IF129,Cheyenne Autumn,Warners
IF135,Seven Women,MGM
ISR5,Little Miss Hoover,Famous Players
ISR30,Our Little Girl,Fox
RAB10,The Black Mantilla,Universal
RAB11,A Dream of Egypt,Universal
RAB12,A Romany Rose,Universal
RAB13,Little Mariana's Triumph,Universal
RAB14,Amelita's Friend,Universal
RWN10,Sherlock Holmes and the Secret Weapon,Universal
RWN15,Frankenstein Meets the Wolf Man,Universal
RWN20,Sherlock Holmes in Washington,Universal
RWN24,Sherlock Holmes Faces Death,Universal
RWN26,Sherlock Holmes and the Spider Woman,Universal
RWN28,The Scarlet Claw,Universal
RWN30,The Pearl of Death,Universal
RWN34,The Woman in Green,Universal
RWN36,The House of Fear,Universal
RWN38,Pursuit to Algiers,Universal
RWN44,Terror by Night,Universal
RWN46,Dressed to Kill,Universal
RyB9,Hollywood Party,MGM
RyB10,The Painted Veil,MGM
RyB12,Les Mis\'erables,20th Century
RyB14,Metropolitan,Fox
RyB17,The Garden of Allah,U.A.
RyB18,The Three Godfathers,MGM
ViS5,The Clodhopper,Ice-Kay Bee
ViS58,Forgotten Faces,Paramount Famous Lasky
ViS60,Redskin,Paramount
ViS84,Road to Singapore,Paramount
ViS86,Road to Zanzibar,Paramount
ChB9,The Mask of Fu Manchu,MGM
EvS5,Greed,MGM
EvS6,The Merry Widow,MGM
EvS7,The Wedding March,Paramount
FrN5,Blood and Sand,Paramount
FrN8,Ben Hur,MGM
FrN11,The Mysterious Lady,MGM
IMS20,Back Street,Universal
IMS25,Imitation of Life,Universal
IMS30,The Magnificent Obsession,Universal
IMS35,Parnell,MGM
IMS40,When Tomorrow Comes,Universal
IMS50,Holy Matrimony,Fox
IMS60,Leave Her to Heaven,Fox
JKm10,Song of Songs,Paramount
KV24,La Boheme,MGM
KV25,The Patsy,MGM
KV26,The Crowd,MGM
KV27,Show People,MGM
KV34,Bird of Paradise,RKO
KV38,The Wdding Night,Goldwyn
KV40,Stella Dallas,Goldwyn
KV41,The Citadel,England
KV42,Northwest Passage,MGM
KV43,My Son My Son,US
KV50,An American Romance,MGM
KV54,Cover Girl,Columbia
KV55,Together Again,US
KV56,Duel in the Sun,Selznick
KV58,The Fountainhead,Warners
KV59,Beyond the Forest,Warners
KV60,Ruby Gentry,Selznick
KV61,The Man Without a Star,UI
KV64,War and Peace,DeLaurentiis
TB34,The Big City,MGM
TB35,London After Midnight,MGM
TB55,Dracula,Universal
TB60,Freaks,MGM
TB67,The Mark of the Vampire,MGM
WAS80,The Richest Girl in The World,RKO
WAS82,If Only You Could Cook,Columbia
WAS83,Roberta,RKO
WAS95,Room Service,Warners
WAS100,Three Blind Mice,Fox
WAS112,You Were Never Lovelier,Columbia
WAS115,A Lady Takes a Chance,RKO
WAS125,Lover Come Back,Universal
WvD33,Spoilers of the West,MGM
WvD34,Wyoming,MGM
WvD36,White Shadows in the South Seas,MGM
WvD43,Tarzan the Ape Man,MGM
WvD51,The Thin Man,MGM
WvD53,Naughty Marietta,MGM
WvD56,San Francisco,MGM
WvD58,Rose Marie,MGM
WvD60,After The Thin Man,MGM
WvD64,Marie Antoinette,MGM
WvD65,Sweethearts,MGM
WvD67,It's A Wonderful World,MGM
WvD69,Another Thin Man,MGM
WvD70,Andy Hardy Gets Spring Fever,MGM
WvD72,Bitter Sweet,MGM
WvD75,Rage in Heaven,MGM
WvD79,Cairo,MGM
AbP10,The Eyes of Youth,Standard
AbP50,Blind Man's Bluff,British Fox
C94,The Kennel Murder Case,Warners
C104,Captain Blood,Warners
C106,Charge of the Light Brigade,Warners
C109,Kid Galahad,Warners
C112,The Adventures of Robin Hood,Warners
C113,Four Daughters,Warners
C115,Angels with Dirty Faces,Warners
C117,Daughters Courageous,First National
C118,The Private Lives of Elizabeth and Essex,Warners
C119,Dodge City,Warners
C120,Four Wives,Warners
C121,The Sea Hawk,Warners
C122,The Santa Fe Trail,Warners
C123,Virginia City,Warners
C124,The Sea Wolf,Warners
C127,Casablanca,Warners
C131,Passage to Marseilles,Warners
C134,Mildred Pierce,Warners
C136,Life with Father,Warners
C142,Young Man with a Horn,Warners
C143,The Breaking Point,Warners
C146,Force of Arms,Warners
C157,The Jazz Singer,Warners
C160,We're No Angels,Paramount
C161,White Christmas,Paramount
C165,The Vagabond King,Paramount
C171,The Adventures of Huckleberry Finn,MGM
CBa30,The Golden Princess,Paramount
CBa40,It,Famous Players-Lasky
CBa45,Paris,Warners
CBa50,No No Nanette,Warners
FL11,Sigfried,Decla-Bioscoop
FL12,Krimhild's Revenge,Decla-Bioscoop
FL13,Metropolis,UFA
FL16,M,Nero Film
FL19,Fury,MGM
FL20,You only Live Once,U.A.
FL23,Western Union,Fox
FL24,Manhunt,Fox
FL27,The Woman in the Window,International
FL28,Ministry of Fear,Paramount
FL29,Scarlet Street,Universal
FL30,Cloak and Dagger,United States Pictures
FL35,Clash by Night,RKO
FL35,Clash by Night,Fox
FL37,The Big Heat,Columbia
FM3,Nosferatu,Prana
FM3,Nosferatu,Kino
FM4,Der Letzte Mann,UFA
FM6,Faustus,UFA
FM7,Sunrise,Fox
GAr58,Thirteen Women,RKO
GAr59,The Penguin Pool Murder,RKO
GAr60,The Lost Squadron,RKO
GAr80,Some Like It Hot,Paramount
GF30,The Man from Home,FPL
GF31,The Three Ghosts,FPL
GF150,Mata Hari,MGM
GF160,As You Desire Me,MGM
GF170,Suzy,MGM
HB40,Beau Brummel,Warners
HB80,Broadway Melody,MGM
HB86,Laughing Sinners,MGM
HB95,Murder in the Private Car,MGM
HuF8,Mrs.~Wiggs of the Cabbage Patch,Paramount
HuF10,The Great Day,FPL
HuF11,The Call of Youth,FPL
JuD8,P\'ep\'e le Moko,Paris Film
JuD9,Une Carnet de Bal,French
JuD10,The Great Waltz,MGM
JuD16,Anna Karenina,London
RhS20,Viktor und Viktoria,UFA
RW1,Das Kabinett des Dr.~Caligari,Decla-Bioscoop
CBw9,The Eagle,U.A.
CBw9,The Eagle,MGM
CBw10,The Goose Woman,MGM
CBw12,Flesh and the Devil,MGM
CBw15,A Woman of Affairs,MGM
CBw17,Anna Christie,MGM
CBw18,Romance,MGM
CBw19,Inspiration,MGM
CBw22,Possessed,MGM
CBw26,Night Flight,MGM
CBw27,Sadie McKee,MGM
CBw28,Chained,MGM
CBw29,Anna Karenina,MGM
CBw30,Ah Wilderness,MGM
CBw31,The Gorgeous Hussy,MGM
CBw32,Wife vs Secretary,MGM
CBw33,Conquest,MGM
CBw36,The Rains Came,Fox
CBw37,Edison The Man,MGM
CBw38,Come Live With Me,MGM
CBw40,The Human Comedy,MGM
CBw41,The White Cliffs of Dover,MGM
CBw42,National Velvet,MGM
CBw43,The Yearling,MGM
CBw45,Intruder in the Dust,MGM
CBw48,Angels in the Outfield,MGM
CDr10,Vampyr,Klang
CDr30,Vredens Dag,Palladium 
CuB37,The Merry Widow,MGM
CuB40,Beau Brummel,MGM
CuB44,Kisses for My President,Warners
FB13,Seventh Heaven,Fox
FB15,Street Angel,Fox
FB27,A Farewell to Arms,Paramount
FB29,A Man's Castle,Columbia
FB40,Hearts Divided,Warners
FB42,The Big City,MGM
FB45,Three Comrades,MGM
FB52,The Mortal Storm,MGM
GCt20,The White Shadow,B-S-F
GCt21,The Prude's Fall,B-S-F
GCt50,Three Men in a Boat,ATP
GRi10,L'innamorata,Pert-Pittalunga
HWx5,Dawn,British and Dominion
HWx9,The Little Demozel,British and Dominion
HWx10,Bitter Sweet,British and Dominion
HWx16,Victoria the Great,British Lion
HWx17,Sixty Glorious Years,Imperator
HWx19,Nurse Edith Cavell,RKO
HWx20,Sunny,RKO
HWx21,No No Nanette,Warners
HWx22,Irene,RKO
HWx45,Picadilly Incident,ABP
HWx54,Trent's Last Case,Republic
HWx55,Lilacs in the Spring,Republic
HWx60,The Man Who Wouldn't Talk,British Lion
JWH60,The Painted Desert,MGM
JWH70,Bonnie Scotland,MGM
JWH80,Way Out West,H.Roach
JWH100,The Spider Returns,Columbia
RoF20,Man of Aran,Gainsborough
SW2,Beyond the Rocks,Paramount
SW7,The Barbarian,MGM
SW10,A Night at the Opera,MGM
SW12,A Day at the Races,MGM
SW13,Madame X,MGM
SW15,Goodbye Mr.~Chips,MGM 
SW18,Kitty Foyle,RKO
SW19,The Devil and Miss Jones,RKO
SW21,King's Row,Warners
SW22,For Whom the Bell Tolls,Paramount
SW25,Casanova Brown,International
SW28,Saratoga Trunk,Warners
SW30,Heartbeat,RKO
VF17,Lord Jim,Paramount
VF19,Mantrap,Paramount
VF23,The Way of All Flesh,Paramont
VF25,Wolf Song,Paramont
VF26,The Virginian,MGM
VF31,Around the World in Eighty Minutes,MGM
VF32,The Wet Parade,MGM
VF33,Red Dust,MGM
VF36,Treasure Island,MGM
VF37,Our Daily Bread,MGM
VF38,Bombshell,MGM
VF39,Reckless,MGM
VF41,Captains Courageous,MGM
VF42,Test Pilot,MGM
VF43,The Wizard of Oz,MGM
VF44,Gone with the Wind,MGM
VF45,Dr.~Jekyll and Mr.~Hyde,MGM
VF46,Tortilla Flat,MGM
VF47,A Guy Named Joe,MGM
VF48,Joan of Arc,MGM
ViH20,Animal Crackers,Paramount 
AdB21,The Constant Nymph,Islington
AnD10,L'Uomo Meccanico,Milano
EdS50,The Cameraman,MGM
EdS75,Speak Easily,MGM
EHG15,Holiday,Pathe
EHG20,The Animal Kingdom,RKO
EHG30,Next Time We Love,Universal
EHG38,Safari,Paramount
EHG48,Young and Willing,Paramount
EHG50,The Sky's the Limit,RKO
PRo55,Sphinx,Monogram
PRo80,Charlie Chan in the Secret Service,Monogram
PRo83,The Chinese Cat,Monogram
PRo86,Charlie Chan in Black Magic,Monogram
PRo90,The Jade Mask,Monogram
PRo93,The Scarlet Clue,Monogram
PRo96,The Red Dragon,Monogram
RaI50,Murder at Monte Carlo,Warners
SaT15,The Taming of the Shrew,U.A.
SaT17,Coquette,U.A.
SaT23,Nothing But Trouble,MGM
JEp15,The Fall of the House of Usher,Gaumont
LuB20,Pygmalion,Cinetone
LuB21,Ergens in Nederland,Cinetone
WR10,The Plastic Age,Paramount
WR31,Honey,PFL
WR40,Cimarron,RKO
WR42,No Man of her Own,Paramount
WR50,Roar of the Dragon,RKO
WR60,The Monkey's Paw,RKO
WR72,Shoot the Works,Paramount
WR80,Bolero,Paramount
WR86,The Gilded Lily,Paramount
WR112,True Confessions,Paramount
WR120,Too Many Husbands,Columbia
AGe10,Cirano de Bergerac,Extra
AGe20,Scampolo,Nero
AC5,Don Juan,Warners
AC6,The Beloved Rogue,U.A.
AC7,In Old San Francisco,Warners
AC8,The Jazz Singer,Warners
AC9,Glorious Betsy,Warners
AC20,The Great Impersonation,Universal
CMt10,Daniel Boone,Chronicles of America
GHl7,The Big House,MGM
GHl9,The Secret Six,MGM
GHl15,Tarzan the Fearless,Principal
GP7,"Die B\""uchse der Pandora",Nero Film
GP13,Dreigroschenoper,Germany
